xy_group_id,lon,lat,country,country_code,source,source_id,n_records,n_extract_ids,n_classes,n_class_groups,n_priority_records,n_no_spectral_data,n_rare_spectral_records,n_thematic_conflict_records,max_alert_rank,median_ndvi,median_ndre,median_months_obs,max_spectral_alert_level,pct_priority_records,has_multiple_classes,has_multiple_class_groups
SRC10_CRI_2021__XY__31b921cbad14,-85.587571,10.544259,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5728660523956692,0.38119423679768505,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__31be0b9a33cd,-85.428476,10.391778,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.3043696756099062,0.18067985058184383,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__31bf1fcea9bf,-85.212383,10.192353,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8906968460312814,0.693975761274508,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__31c2feb1b333,-85.318805,10.416381,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5986697713928399,0.3731323965675284,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__31c7e3530c34,-85.685507,10.298838,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6488744251322012,0.37954440338465645,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__31cb541f5613,-85.229858,10.346747,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.4026378263757493,0.2639828103813513,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__31ce554b45fe,-85.338062,10.229462,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.47558529309017306,0.36072936386931836,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__31d5d9123bd2,-85.701013,10.540614,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.7042015982181795,0.5273512428034293,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__31d7d4b5b8a2,-85.46894,10.467611,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.4460146975692482,0.2932281393819855,11.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__31dcb9003ed0,-85.223353,10.302123,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.41456305325371967,0.3060179760765208,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__31dcf5e2dc67,-85.445541,10.430313,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5704081137657351,0.40367734064639244,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__31e16deeb59c,-85.371706,10.443912,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.45150086227341835,0.33540524693318285,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__31e2fe2fc9f8,-85.229934,10.366054,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5431207804110305,0.40722321881142365,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__31e5656f42cf,-85.507191,10.518108,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5703259157857204,0.4335126541374764,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__31edcf8fa3a8,-85.445463,10.413421,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5773871370394699,0.43161459980989036,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__31ee34c48a57,-85.564286,10.533516,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5476040763758293,0.36246909929508897,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__31eeaf0ca42a,-85.486338,10.293833,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8390042097616188,0.580364521991539,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__31ef40fe5723,-85.485981,10.498903,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6502913627081137,0.5134775887592797,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__31efed5ec1a7,-85.423208,10.135379,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.4142444075639229,0.31832399913235077,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__31f106c589d1,-85.419388,10.495794,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8368684590905269,0.5790857579709816,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__31f1f373597b,-85.263738,10.373163,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6404048918631751,0.4528974670640502,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__31fa6cbe52a5,-85.236857,10.508309,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8441245695420705,0.6128580850215625,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32023cde4db0,-85.546793,10.412947,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.2220705603419488,0.1657521031952399,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__320641726ae6,-85.290063,10.096727,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7831582619059695,0.5193345092518311,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__320e6008d89b,-85.793018,10.36135,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.41526554189436826,0.285050793442859,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__32141e7307ec,-85.555525,10.470819,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7556549647995482,0.5988797762262825,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__321716a19a7f,-85.571549,10.358957,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.5515314960210451,0.39559524116565314,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__321a59cde2a9,-85.691387,10.552018,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.3511941848390447,0.2544953831200389,11.0,media,100.0,0,0
SRC10_CRI_2021__XY__321c31a9e4f4,-85.354071,10.555932,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.7899072804891161,0.5950420289537095,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__32201c034b96,-85.649728,10.270151,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.4930127706301065,0.3480745567592685,11.0,media,100.0,0,0
SRC10_CRI_2021__XY__32323dc2418a,-85.212401,10.19718,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8505390675329304,0.6938479061688085,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__323dd7b792d7,-85.235651,10.207953,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,-0.1264436739607536,-0.178258291166468,11.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__323eebd48c92,-85.278755,10.432231,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.4628458711629918,0.29584998769864895,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__323f799dbf0a,-85.800763,10.527434,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,-0.05752723000704835,-0.04154312167983085,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32404bb586cd,-85.788136,10.534744,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,-0.09848522439430715,-0.049680862418614496,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__3245a8c22b99,-85.518725,10.107936,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.751183231913455,0.5499485066941298,11.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__3247c5c5e4f6,-85.225919,10.419164,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.4715374337181969,0.31308039643027075,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__324a81a103e3,-85.558239,10.445509,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.4236206027878615,0.2976636424260173,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__3250960a0c2c,-85.312054,10.316256,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8832632837797804,0.658491055432604,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32520a0de4cd,-85.428366,10.367647,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8567260470335143,0.6182957919448333,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__3252e205b340,-85.574569,10.51792,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.2068369490174345,0.1364420365791674,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__325a4871b701,-85.39984,10.120412,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.4590789876664133,0.34035815940015324,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__325d1935e52b,-85.552056,10.447656,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.49871253127062226,0.3912926507415422,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__3260b3942c64,-85.670928,10.373928,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.6931928950972852,0.45738273856597766,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__3260cc6f93c5,-85.255574,10.443183,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5299993138116501,0.37260137214025835,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__3260f71c9fad,-85.748852,10.36365,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.588339886377276,0.4181511563388613,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__326192c3a0d2,-85.525907,10.458897,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5073190321130812,0.3970099115882585,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32629b15b0d3,-85.365388,10.447559,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6868202303412723,0.5060088720345293,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__326372d00d4b,-85.351854,10.541614,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.5060322004182773,0.3776252769749364,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__32650cd5ded3,-85.6127,10.50311,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7169967466103344,0.5406260695428271,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32673ae5b4b3,-85.510553,10.33952,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7379730874142989,0.5692495918285716,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__3269cc416583,-85.709862,10.413837,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8195376579675318,0.5663465288618292,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__327accd931bf,-85.491964,10.425273,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6295271957781967,0.4774951531987275,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__327c7ae71a8f,-85.439069,10.400177,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6542414584405729,0.4773867142660055,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32857f7da865,-85.203944,10.192384,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8225225733506917,0.6285640239377774,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__3285b3f25068,-85.336796,10.163751,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.5427895842797836,0.3778383368014062,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__328776eaaaf2,-85.209847,10.37738,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.4724082142078546,0.369123462359483,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__3289ba3ac050,-85.219272,10.33834,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7176950146960657,0.5035687382263302,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__328a1b907624,-85.389745,10.16725,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.6011973957170744,0.4627293995745445,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__328c1b47e032,-85.51012,10.560273,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8294940804587108,0.5893332282637089,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__328c48975da4,-85.722194,10.501987,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.6560178503027588,0.5407552995206277,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__328d656bac9b,-85.805565,10.260792,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8245989773750579,0.551877902825336,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__328db54b4d39,-85.243764,10.123452,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.9011118675103678,0.6790146070788992,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32947f07082e,-85.555379,10.443802,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.24092082831794376,0.1866826488406638,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__329549f74a70,-85.249148,10.420281,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5523972261139269,0.41353204384163245,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__3295b0ff2e86,-85.621209,10.515132,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.728259491231887,0.580392353191334,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__3296e9894bda,-85.460245,10.153914,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.3185595567867035,0.2410423452768729,11.0,media,100.0,0,0
SRC10_CRI_2021__XY__32997a40cf03,-85.479652,10.500139,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5157074824863762,0.40074855083877825,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__329a15285bdc,-85.597752,10.47061,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.43547653300431877,0.325590138423658,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__329c1a382dde,-85.428039,10.295251,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.45862543243689174,0.3387176070065633,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32a124ac1b31,-85.558426,10.202951,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8577783748761221,0.6383572750003188,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32a285ca14f5,-85.481323,10.407224,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6110788487740646,0.39609637158100575,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32ac927024df,-85.673191,10.364052,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8253952162525996,0.60066784970868,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32afec74297b,-85.47536,10.48568,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.3731469218480658,0.3041310883995955,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32b1bb6a4fd8,-85.563922,10.461126,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.767547057997958,0.5655698040835792,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32b280cddb5e,-85.413585,10.366505,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8695994866896587,0.6247637928663197,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32bd4da86a91,-85.290762,10.270487,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.6398315939485,0.4502230319822904,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__32bdec00e434,-85.579087,10.537062,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5614569575805517,0.40128540328930234,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32c1084f1596,-85.570657,10.503063,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.3544973544973545,0.2346119536128456,11.0,media,100.0,0,0
SRC10_CRI_2021__XY__32c188f13794,-85.455331,10.151104,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.3064641440413469,0.2209389473495974,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__32c6d9d9c045,-85.25473,10.230808,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6702333910227772,0.463209626180873,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32c6e3fea9c0,-85.245897,10.129478,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.9146332462771416,0.7024495312942431,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32c8c6760519,-85.587759,10.303011,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.0196702671972711,0.0148258484758797,9.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32c8f0b9dc29,-85.562168,10.310783,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.5270391347276577,0.3973475459645077,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__32caf46f85d8,-85.49843,10.452994,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6806845974224895,0.49327308278847626,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32d2e8343859,-85.516821,10.326218,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.40202420582599535,0.23818711296209374,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32d35f708426,-85.223409,10.316604,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.591284232653535,0.41924301490852106,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__32d513cb3b65,-85.670798,10.386385,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.3124144546294866,0.21232061484901504,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__32d792d0f76c,-85.457761,10.33373,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6514762127858539,0.44501872956644317,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32daf0e81d43,-85.542738,10.44675,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7046509029585082,0.5206890235329398,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32dcbdc6ce43,-85.584163,10.24147,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.47938609274729915,0.3350165925962399,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__32e19aaa01c5,-85.454723,10.14866,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.0573363549007318,0.06903501045800245,8.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32e84933695d,-85.79469,10.411585,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.7424165460019894,0.519731252967566,11.0,alta,100.0,0,0
SRC10_CRI_2021__XY__32ed73fcabce,-85.460303,10.233009,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.48216140083599185,0.36241246783261116,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__32f2c205ccc5,-85.40076,10.330363,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5499473996922888,0.36139998969438436,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__32f94f742841,-85.286845,10.345317,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8546883400649534,0.6001503381935258,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__33040d38d646,-85.5778,10.281284,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7397170977850329,0.5539762886416819,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__3305d22740e1,-85.528415,10.539724,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6975272184697393,0.4890775035699601,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__3309a9639378,-85.684731,10.151651,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8795662955182306,0.6612242540752141,12.0,sin_alerta,0.0,0,0
