subset,xy_group_id,lon,lat,pais_grupo,tipo_grupo_original,n_registros_original,n_registros_subset,n_paises_subset,n_fuentes_subset,n_anios_subset,n_nivel0_subset,n_nivel1_subset,n_nivel2_subset,anio_min_subset,anio_max_subset,paises_subset,fuentes_subset,anios_subset,valores_nivel0_subset,valores_nivel1_subset,valores_nivel2_subset,estado_xy_subset
ventana_2018_2022,XY_000001005105,-85.34522699999998,10.6676807395,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001005137,-85.34490119129998,10.4930750197,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001005149,-85.34479580859998,10.6668332598,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001005150,-85.34479580859998,10.6672569999,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001005151,-85.34479580859998,10.6676807395,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001005180,-85.34447,10.4930750197,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001005231,-85.3440388086,10.4930750197,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001005232,-85.3440388086,10.493499,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001005369,-85.3427981913,9.9935223512,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,90 Otras","41 Bosque latifoliado y mixto,91 Otras","410 Bosque latifoliado y mixto,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001005370,-85.3427981913,9.9939469999,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001005371,-85.3427981913,9.9943716482,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001005415,-85.34236699999998,9.9935223512,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001005417,-85.34236699999998,9.9943716482,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001005453,-85.3419358086,9.9943716482,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001005900,-85.3261271913,10.5483009048,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001005946,-85.32569599999998,10.5474530945,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001005947,-85.32569599999998,10.5478769999,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001005948,-85.32569599999998,10.5483009048,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001005995,-85.32526480859998,10.5474530945,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001005996,-85.32526480859998,10.5478769999,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001005997,-85.32526480859998,10.5483009048,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001006166,-85.3236901913,9.9610193088,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001006167,-85.3236901913,9.961444,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001006168,-85.3236901913,9.9618686905,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,90 Otras","41 Bosque latifoliado y mixto,91 Otras","410 Bosque latifoliado y mixto,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001006185,-85.3235151913,9.9175852524,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001006254,-85.32282780859998,9.9618686905,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,90 Otras","41 Bosque latifoliado y mixto,91 Otras","410 Bosque latifoliado y mixto,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001006265,-85.32265280859998,9.9180099999,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001006266,-85.32265280859998,9.918434747,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001006424,-85.308895,11.0579318145,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001006426,-85.308895,11.0587781848,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001006682,-85.30634519129998,10.3629148424,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001006683,-85.30634519129998,10.3633389999,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001006684,-85.30634519129998,10.3637631569,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001006799,-85.305914,10.3629148424,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001006800,-85.305914,10.3633389999,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001006801,-85.305914,10.3637631569,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001006845,-85.3054828086,10.3629148424,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001006846,-85.3054828086,10.3633389999,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001006847,-85.3054828086,10.3637631569,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001006963,-85.3044141913,9.8850712103,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001006964,-85.3044141913,9.885496,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001007007,-85.303983,9.8850712103,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001007008,-85.303983,9.885496,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001007036,-85.3035518086,9.8850712103,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001007037,-85.3035518086,9.885496,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001007558,-85.2863391913,10.1132135084,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001007559,-85.2863391913,10.1136379999,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001007585,-85.2860811913,10.0480474226,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
