tipo_duplicado,lon,lat,n
exacto,-89.061553,17.82023,19
exacto,-89.061542,16.980035,19
exacto,-89.061504,16.094604,19
exacto,-89.06144899999998,17.811197,19
exacto,-89.06144399999998,16.971001,19
exacto,-89.061411,16.085569,19
exacto,-89.061345,16.961968,19
exacto,-89.061345,17.802164,19
exacto,-89.061318,16.076535,19
exacto,-89.06124599999998,16.952934,19
exacto,-89.06124099999998,17.793131,19
exacto,-89.06122399999998,16.0675,19
exacto,-89.061148,16.9439,19
exacto,-89.061137,17.784098,19
exacto,-89.061131,16.058466,19
exacto,-89.06104999999998,16.934867,19
exacto,-89.06103799999998,16.049431,19
exacto,-89.061034,17.775065,19
exacto,-89.060951,16.925833,19
exacto,-89.060945,16.040397,19
exacto,-89.06093,17.766032,19
exacto,-89.06085299999998,16.031362,19
exacto,-89.06085299999998,16.916799,19
exacto,-89.060827,17.756999,19
exacto,-89.06076,16.022328,19
exacto,-89.060755,16.907765,19
exacto,-89.06072299999998,17.747966,19
exacto,-89.06066699999998,16.013293,19
exacto,-89.060657,16.898732,19
exacto,-89.06062,17.738933,19
exacto,-89.060574,16.004259,19
exacto,-89.060558,16.889698,19
exacto,-89.060517,17.7299,19
exacto,-89.06048199999998,15.995224,19
exacto,-89.06046,16.880664,19
exacto,-89.06041299999998,17.720867,19
exacto,-89.060389,15.98619,19
exacto,-89.060362,16.87163,19
exacto,-89.06031,17.711834,19
exacto,-89.060297,15.977155,19
exacto,-89.060264,16.862596,19
exacto,-89.060207,17.702801,19
exacto,-89.060204,15.968121,19
exacto,-89.060167,16.853563,19
exacto,-89.060112,15.959086,19
exacto,-89.06010399999998,17.693768,19
exacto,-89.060069,16.844529,19
exacto,-89.06001899999998,15.950052,19
exacto,-89.060001,17.684735,19
exacto,-89.059971,16.835495,19
exacto,-89.059927,15.941017,19
exacto,-89.059898,17.675702,19
exacto,-89.05987299999998,16.826461,19
exacto,-89.059835,15.931982,19
exacto,-89.05979499999998,17.666669,19
exacto,-89.059776,16.817427,19
exacto,-89.05974299999998,15.922948,19
exacto,-89.059692,17.657636,19
exacto,-89.059678,16.808394,19
exacto,-89.05959,17.648603,19
exacto,-89.05958099999998,16.79936,19
exacto,-89.059487,17.63957,19
exacto,-89.059483,16.790326,19
exacto,-89.059386,16.781292,19
exacto,-89.05938399999998,17.630536,19
exacto,-89.05928799999998,16.772258,19
exacto,-89.05928199999998,17.621503,19
exacto,-89.059191,16.763224,19
exacto,-89.059179,17.61247,19
exacto,-89.059094,16.75419,19
exacto,-89.059077,17.603437,19
exacto,-89.058997,16.745156,19
exacto,-89.058974,17.594404,19
exacto,-89.05889999999998,16.736123,19
exacto,-89.05887199999998,17.585371,19
exacto,-89.05880299999998,16.727089,19
exacto,-89.05876999999998,17.576338,19
exacto,-89.058706,16.718055,19
exacto,-89.05866799999998,17.567304,19
exacto,-89.058609,16.709021,19
exacto,-89.058566,17.558271,19
exacto,-89.05851199999998,16.699987,19
exacto,-89.058463,17.549238,19
exacto,-89.05841499999998,16.690953,19
exacto,-89.058361,17.540205,19
exacto,-89.058318,16.681919,19
exacto,-89.058259,17.531172,19
exacto,-89.058222,16.672885,19
exacto,-89.058158,17.522138,19
exacto,-89.058125,16.663851,19
exacto,-89.05805599999998,17.513105,19
exacto,-89.058029,16.654817,19
exacto,-89.05795399999998,17.504072,19
exacto,-89.05793199999998,16.645783,19
exacto,-89.05785199999998,17.495039,19
exacto,-89.05783599999998,16.636749,19
exacto,-89.05775099999998,17.486006,19
exacto,-89.057739,16.627715,19
exacto,-89.057649,17.476972,19
exacto,-89.057643,16.618681,19
exacto,-89.057547,16.609647,19
exacto,-89.057547,17.467939,19
exacto,-89.057451,16.600613,19
exacto,-89.057446,17.458906,19
exacto,-89.057354,16.591579,19
exacto,-89.057345,17.449872,19
exacto,-89.057258,16.582545,19
exacto,-89.057243,17.440839,19
exacto,-89.057162,16.573511,19
exacto,-89.057142,17.431806,19
exacto,-89.057066,16.564477,19
exacto,-89.057041,17.422773,19
exacto,-89.056971,16.555443,19
exacto,-89.05693999999998,17.413739,19
exacto,-89.056875,16.546409,19
exacto,-89.056838,17.404706,19
exacto,-89.056779,16.537374,19
exacto,-89.056737,17.395673,19
exacto,-89.056683,16.52834,19
exacto,-89.05663599999998,17.386639,19
exacto,-89.056588,16.519306,19
exacto,-89.05653499999998,17.377606,19
exacto,-89.056492,16.510272,19
exacto,-89.05643499999998,17.368573,19
exacto,-89.056396,16.501238,19
exacto,-89.056334,17.359539,19
exacto,-89.056301,16.492204,19
exacto,-89.056233,17.350506,19
exacto,-89.056206,16.48317,19
exacto,-89.056132,17.341472,19
exacto,-89.05611,16.474136,19
exacto,-89.056032,17.332439,19
exacto,-89.056015,16.465101,19
exacto,-89.055931,17.323406,19
exacto,-89.05592,16.456067,19
exacto,-89.055831,17.314372,19
exacto,-89.055824,16.447033,19
exacto,-89.05572999999998,17.305339,19
exacto,-89.055729,16.437999,19
exacto,-89.055634,16.428965,19
exacto,-89.05562999999998,17.296305,19
exacto,-89.05553899999998,16.41993,19
exacto,-89.05553,17.287272,19
exacto,-89.05544399999998,16.410896,19
exacto,-89.055429,17.278238,19
exacto,-89.055349,16.401862,19
exacto,-89.055329,17.269205,19
exacto,-89.055255,16.392828,19
exacto,-89.05522899999998,17.260172,19
exacto,-89.05516,16.383794,19
exacto,-89.05512899999998,17.251138,19
exacto,-89.055065,16.374759,19
exacto,-89.055029,17.242105,19
exacto,-89.05497099999998,16.365725,19
exacto,-89.054929,17.233071,19
exacto,-89.05487599999998,16.356691,19
exacto,-89.054829,17.224038,19
exacto,-89.054781,16.347657,19
exacto,-89.05472899999998,17.215004,19
exacto,-89.054687,16.338622,19
exacto,-89.054629,17.205971,19
exacto,-89.05459299999998,16.329588,19
exacto,-89.05453,17.196937,19
exacto,-89.05449799999998,16.320554,19
exacto,-89.05442999999998,17.187903,19
exacto,-89.054404,16.311519,19
exacto,-89.05432999999998,17.17887,19
exacto,-89.05431,16.302485,19
exacto,-89.054231,17.169836,19
exacto,-89.05421599999998,16.293451,19
exacto,-89.054131,17.160803,19
exacto,-89.05412099999998,16.284416,19
exacto,-89.05409799999998,17.991954,19
exacto,-89.054032,17.151769,19
exacto,-89.054027,16.275382,19
exacto,-89.053993,17.982921,19
exacto,-89.053933,16.266348,19
exacto,-89.053933,17.142736,19
exacto,-89.053889,17.973888,19
exacto,-89.05383999999998,16.257313,19
exacto,-89.05383299999998,17.133702,19
exacto,-89.05378399999998,17.964856,19
exacto,-89.053746,16.248279,19
exacto,-89.053734,17.124668,19
exacto,-89.05368,17.955823,19
exacto,-89.053652,16.239245,19
exacto,-89.053635,17.115635,19
exacto,-89.053576,17.94679,19
exacto,-89.05355799999998,16.23021,19
exacto,-89.05353599999998,17.106601,19
exacto,-89.053471,17.937757,19
exacto,-89.053464,16.221176,19
exacto,-89.053437,17.097568,19
exacto,-89.053371,16.212142,19
exacto,-89.05336699999998,17.928724,19
exacto,-89.05333799999998,17.088534,19
exacto,-89.05327699999998,16.203107,19
exacto,-89.053263,17.919691,19
exacto,-89.053239,17.0795,19
exacto,-89.053184,16.194073,19
exacto,-89.05315899999998,17.910658,19
exacto,-89.05314,17.070467,19
exacto,-89.053055,17.901626,19
exacto,-89.05304099999998,17.061433,19
exacto,-89.052997,16.176004,19
exacto,-89.05295099999998,17.892593,19
exacto,-89.052942,17.052399,19
exacto,-89.052904,16.166969,19
exacto,-89.052847,17.88356,19
exacto,-89.05284399999998,17.043366,19
exacto,-89.05280999999998,16.157935,19
exacto,-89.052745,17.034332,19
exacto,-89.052744,17.874527,19
exacto,-89.052717,16.148901,19
exacto,-89.05264699999998,17.025298,19
exacto,-89.05263999999998,17.865494,19
exacto,-89.05262399999998,16.139866,19
exacto,-89.052548,17.016265,19
exacto,-89.052536,17.856461,19
exacto,-89.052531,16.130832,19
exacto,-89.05244999999998,17.007231,19
exacto,-89.05243799999998,16.121797,19
exacto,-89.05243199999998,17.847428,19
exacto,-89.052351,16.998197,19
exacto,-89.052345,16.112763,19
exacto,-89.052329,17.838395,19
exacto,-89.05225299999998,16.989164,19
exacto,-89.05225199999998,16.103728,19
exacto,-89.052225,17.829362,19
exacto,-89.052159,16.094694,19
exacto,-89.052155,16.98013,19
exacto,-89.05212199999998,17.820329,19
exacto,-89.05206599999998,16.085659,19
exacto,-89.05205599999998,16.971096,19
exacto,-89.052019,17.811296,19
exacto,-89.051973,16.076625,19
exacto,-89.051958,16.962062,19
exacto,-89.05191499999998,17.802263,19
exacto,-89.05188099999998,16.06759,19
exacto,-89.05186,16.953029,19
exacto,-89.051812,17.79323,19
exacto,-89.051788,16.058556,19
exacto,-89.05176199999998,16.943995,19
exacto,-89.051709,17.784197,19
exacto,-89.051696,16.049521,19
exacto,-89.051664,16.934961,19
exacto,-89.051606,17.775164,19
exacto,-89.051603,16.040487,19
exacto,-89.05156599999998,16.925927,19
exacto,-89.051511,16.031452,19
exacto,-89.05150299999998,17.766131,19
exacto,-89.051468,16.916893,19
exacto,-89.051418,16.022417,19
exacto,-89.0514,17.757098,19
exacto,-89.051371,16.90786,19
exacto,-89.051326,16.013383,19
exacto,-89.051297,17.748065,19
exacto,-89.05127299999998,16.898826,19
exacto,-89.05123399999998,16.004348,19
exacto,-89.05119399999998,17.739032,19
exacto,-89.051175,16.889792,19
exacto,-89.051141,15.995314,19
exacto,-89.051091,17.729999,19
exacto,-89.051078,16.880758,19
exacto,-89.051049,15.986279,19
exacto,-89.050988,17.720966,19
exacto,-89.05097999999998,16.871724,19
exacto,-89.05095699999998,15.977245,19
exacto,-89.05088499999998,17.711933,19
exacto,-89.050883,16.862691,19
exacto,-89.050865,15.96821,19
exacto,-89.050785,16.853657,19
exacto,-89.05078299999998,17.7029,19
exacto,-89.050773,15.959175,19
exacto,-89.05068799999998,16.844623,19
exacto,-89.05068099999998,15.950141,19
exacto,-89.05068,17.693867,19
exacto,-89.05059099999998,16.835589,19
exacto,-89.050589,15.941106,19
exacto,-89.050578,17.684833,19
exacto,-89.050498,15.932071,19
exacto,-89.050493,16.826555,19
exacto,-89.050475,17.6758,19
exacto,-89.05040599999998,15.923037,19
exacto,-89.050396,16.817521,19
exacto,-89.05037299999998,17.666767,19
exacto,-89.050314,15.914002,19
exacto,-89.05029899999998,16.808487,19
exacto,-89.05027,17.657734,19
exacto,-89.050223,15.904967,19
exacto,-89.050202,16.799453,19
exacto,-89.050168,17.648701,19
exacto,-89.050105,16.790419,19
exacto,-89.050066,17.639668,19
exacto,-89.050008,16.781386,19
exacto,-89.049964,17.630635,19
exacto,-89.04991099999998,16.772352,19
exacto,-89.049862,17.621601,19
exacto,-89.049814,16.763318,19
exacto,-89.04976,17.612568,19
exacto,-89.049717,16.754284,19
exacto,-89.04965799999998,17.603535,19
exacto,-89.049621,16.74525,19
exacto,-89.04955599999998,17.594502,19
exacto,-89.049524,16.736216,19
exacto,-89.04945399999998,17.585469,19
exacto,-89.049428,16.727182,19
exacto,-89.049352,17.576435,19
exacto,-89.04933099999998,16.718148,19
exacto,-89.04925,17.567402,19
exacto,-89.04923499999998,16.709114,19
exacto,-89.049149,17.558369,19
exacto,-89.049138,16.70008,19
exacto,-89.049047,17.549336,19
exacto,-89.049042,16.691046,19
exacto,-89.048945,16.682012,19
exacto,-89.048945,17.540302,19
exacto,-89.048849,16.672978,19
exacto,-89.048844,17.531269,19
exacto,-89.048753,16.663944,19
exacto,-89.048742,17.522236,19
exacto,-89.048657,16.65491,19
exacto,-89.048641,17.513203,19
exacto,-89.048561,16.645876,19
exacto,-89.04854,17.504169,19
exacto,-89.04846499999998,16.636842,19
exacto,-89.048439,17.495136,19
exacto,-89.04836899999998,16.627808,19
exacto,-89.048337,17.486103,19
exacto,-89.04827299999998,16.618774,19
exacto,-89.048236,17.47707,19
exacto,-89.04817699999998,16.60974,19
exacto,-89.048135,17.468036,19
exacto,-89.04808199999998,16.600705,19
exacto,-89.048034,17.459003,19
exacto,-89.04798599999998,16.591671,19
exacto,-89.047933,17.44997,19
exacto,-89.04788999999998,16.582637,19
exacto,-89.047832,17.440936,19
exacto,-89.04779499999998,16.573603,19
exacto,-89.047731,17.431903,19
exacto,-89.04769899999998,16.564569,19
exacto,-89.04763099999998,17.422869,19
exacto,-89.047604,16.555535,19
exacto,-89.04752999999998,17.413836,19
exacto,-89.04750799999998,16.546501,19
exacto,-89.04742899999998,17.404803,19
exacto,-89.047413,16.537467,19
exacto,-89.047329,17.395769,19
exacto,-89.047318,16.528432,19
exacto,-89.047228,17.386736,19
exacto,-89.047222,16.519398,19
exacto,-89.047128,17.377703,19
exacto,-89.047127,16.510364,19
exacto,-89.047032,16.50133,19
exacto,-89.047027,17.368669,19
exacto,-89.046937,16.492296,19
exacto,-89.04692699999998,17.359636,19
exacto,-89.046842,16.483262,19
exacto,-89.04682699999998,17.350602,19
exacto,-89.04674699999998,16.474227,19
exacto,-89.046727,17.341569,19
exacto,-89.04665199999998,16.465193,19
exacto,-89.046626,17.332535,19
exacto,-89.046558,16.456159,19
exacto,-89.046526,17.323502,19
exacto,-89.046463,16.447125,19
exacto,-89.04642599999998,17.314468,19
exacto,-89.046368,16.43809,19
exacto,-89.04632599999998,17.305435,19
exacto,-89.04627399999998,16.429056,19
exacto,-89.046226,17.296402,19
exacto,-89.04617899999998,16.420022,19
exacto,-89.046126,17.287368,19
exacto,-89.04608399999998,16.410988,19
exacto,-89.04602699999998,17.278335,19
exacto,-89.04599,16.401953,19
exacto,-89.045927,17.269301,19
exacto,-89.045896,16.392919,19
exacto,-89.045827,17.260267,19
exacto,-89.04580099999998,16.383885,19
exacto,-89.04572799999998,17.251234,19
exacto,-89.04570699999998,16.374851,19
exacto,-89.04562799999998,17.2422,19
exacto,-89.045613,16.365816,19
exacto,-89.045529,17.233167,19
exacto,-89.045519,16.356782,19
exacto,-89.045429,17.224133,19
exacto,-89.04542499999998,16.347748,19
exacto,-89.045331,16.338713,19
exacto,-89.04533,17.2151,19
exacto,-89.045237,16.329679,19
exacto,-89.04523,17.206066,19
exacto,-89.04514299999998,16.320645,19
exacto,-89.045131,17.197033,19
exacto,-89.045049,16.31161,19
exacto,-89.045032,17.187999,19
exacto,-89.044955,16.302576,19
exacto,-89.044933,17.178965,19
exacto,-89.04486099999998,16.293541,19
exacto,-89.04483399999998,17.169932,19
exacto,-89.044768,16.284507,19
exacto,-89.044735,17.160898,19
exacto,-89.044674,16.275473,19
exacto,-89.044658,17.992054,19
exacto,-89.04463599999998,17.151865,19
exacto,-89.04457999999998,16.266438,19
exacto,-89.044554,17.983021,19
exacto,-89.044537,17.142831,19
exacto,-89.044487,16.257404,19
exacto,-89.04445,17.973988,19
exacto,-89.044438,17.133797,19
exacto,-89.04439399999998,16.24837,19
exacto,-89.044346,17.964955,19
exacto,-89.04433899999998,17.124764,19
exacto,-89.0443,16.239335,19
exacto,-89.04424199999998,17.955922,19
exacto,-89.044241,17.11573,19
exacto,-89.044207,16.230301,19
exacto,-89.04414199999998,17.106696,19
exacto,-89.044138,17.946889,19
exacto,-89.04411399999998,16.221266,19
exacto,-89.044043,17.097663,19
exacto,-89.04403499999998,17.937857,19
exacto,-89.04402,16.212232,19
exacto,-89.04394499999998,17.088629,19
exacto,-89.043931,17.928824,19
exacto,-89.04392699999998,16.203197,19
exacto,-89.043846,17.079595,19
exacto,-89.043834,16.194163,19
exacto,-89.04382699999998,17.919791,19
exacto,-89.04374799999998,17.070562,19
exacto,-89.04374099999998,16.185128,19
exacto,-89.04372399999998,17.910758,19
exacto,-89.04365,17.061528,19
exacto,-89.043648,16.176094,19
exacto,-89.04362,17.901725,19
exacto,-89.043555,16.167059,19
exacto,-89.04355099999998,17.052494,19
exacto,-89.04351699999998,17.892692,19
exacto,-89.043462,16.158025,19
exacto,-89.043453,17.04346,19
exacto,-89.043413,17.883659,19
exacto,-89.04336999999998,16.14899,19
exacto,-89.043355,17.034427,19
exacto,-89.04331,17.874626,19
exacto,-89.043277,16.139956,19
exacto,-89.04325699999998,17.025393,19
exacto,-89.04320699999998,17.865593,19
exacto,-89.04318399999998,16.130921,19
exacto,-89.043159,17.016359,19
exacto,-89.043104,17.85656,19
exacto,-89.043092,16.121887,19
exacto,-89.04306099999998,17.007325,19
exacto,-89.043,17.847527,19
exacto,-89.04299899999998,16.112852,19
exacto,-89.042963,16.998292,19
exacto,-89.042907,16.103818,19
exacto,-89.04289699999998,17.838494,19
exacto,-89.042865,16.989258,19
exacto,-89.042814,16.094783,19
exacto,-89.042794,17.829461,19
exacto,-89.042767,16.980224,19
exacto,-89.042722,16.085749,19
exacto,-89.042691,17.820428,19
exacto,-89.042669,16.97119,19
exacto,-89.042629,16.076714,19
exacto,-89.04258799999998,17.811395,19
exacto,-89.042572,16.962157,19
exacto,-89.04253699999998,16.06768,19
exacto,-89.04248599999998,17.802362,19
exacto,-89.042474,16.953123,19
exacto,-89.042445,16.058645,19
exacto,-89.042383,17.793329,19
exacto,-89.042376,16.944089,19
exacto,-89.042353,16.04961,19
exacto,-89.04228,17.784296,19
exacto,-89.04227899999998,16.935055,19
exacto,-89.04226099999998,16.040576,19
exacto,-89.042181,16.926021,19
exacto,-89.04217699999998,17.775263,19
exacto,-89.042169,16.031541,19
exacto,-89.042084,16.916987,19
exacto,-89.042077,16.022507,19
exacto,-89.04207499999998,17.76623,19
exacto,-89.041987,16.907954,19
exacto,-89.04198499999998,16.013472,19
exacto,-89.041972,17.757196,19
exacto,-89.041893,16.004437,19
exacto,-89.041889,16.89892,19
exacto,-89.04187,17.748163,19
exacto,-89.041801,15.995403,19
exacto,-89.041792,16.889886,19
exacto,-89.04176699999998,17.73913,19
exacto,-89.04170899999998,15.986368,19
exacto,-89.041695,16.880852,19
exacto,-89.04166499999998,17.730097,19
exacto,-89.041618,15.977333,19
exacto,-89.04159799999998,16.871818,19
exacto,-89.04156299999998,17.721064,19
exacto,-89.041526,15.968299,19
exacto,-89.04150099999998,16.862784,19
exacto,-89.04146,17.712031,19
exacto,-89.041435,15.959264,19
exacto,-89.041404,16.85375,19
exacto,-89.041358,17.702998,19
exacto,-89.041343,15.950229,19
exacto,-89.041307,16.844716,19
exacto,-89.041256,17.693965,19
exacto,-89.041252,15.941195,19
exacto,-89.04121,16.835682,19
exacto,-89.04116,15.93216,19
exacto,-89.041154,17.684931,19
exacto,-89.04111299999998,16.826648,19
exacto,-89.04106899999998,15.923125,19
exacto,-89.04105199999998,17.675898,19
exacto,-89.041016,16.817615,19
exacto,-89.04097799999998,15.914091,19
exacto,-89.04094999999998,17.666865,19
exacto,-89.04092,16.808581,19
exacto,-89.04084799999998,17.657832,19
exacto,-89.040823,16.799547,19
exacto,-89.040746,17.648799,19
exacto,-89.040727,16.790513,19
exacto,-89.040645,17.639765,19
exacto,-89.04062999999998,16.781479,19
exacto,-89.040543,17.630732,19
exacto,-89.04053399999998,16.772445,19
exacto,-89.040441,17.621699,19
exacto,-89.04043699999998,16.763411,19
exacto,-89.040341,16.754377,19
exacto,-89.04034,17.612666,19
exacto,-89.040245,16.745343,19
exacto,-89.040238,17.603633,19
exacto,-89.040148,16.736309,19
exacto,-89.040137,17.594599,19
exacto,-89.040052,16.727275,19
exacto,-89.040035,17.585566,19
exacto,-89.039956,16.718241,19
exacto,-89.039934,17.576533,19
exacto,-89.03986,16.709207,19
exacto,-89.039833,17.5675,19
exacto,-89.039764,16.700173,19
exacto,-89.039732,17.558466,19
exacto,-89.039668,16.691139,19
exacto,-89.03963,17.549433,19
exacto,-89.039572,16.682104,19
exacto,-89.039529,17.5404,19
exacto,-89.039477,16.67307,19
exacto,-89.039428,17.531366,19
exacto,-89.039381,16.664036,19
exacto,-89.039327,17.522333,19
exacto,-89.039285,16.655002,19
exacto,-89.039226,17.5133,19
exacto,-89.03919,16.645968,19
exacto,-89.03912599999998,17.504266,19
exacto,-89.039094,16.636934,19
exacto,-89.03902499999998,17.495233,19
exacto,-89.038999,16.6279,19
exacto,-89.03892399999998,17.4862,19
exacto,-89.038903,16.618866,19
exacto,-89.03882299999998,17.477166,19
exacto,-89.038808,16.609832,19
exacto,-89.038723,17.468133,19
exacto,-89.038712,16.600797,19
exacto,-89.038622,17.4591,19
exacto,-89.038617,16.591763,19
exacto,-89.038522,16.582729,19
exacto,-89.038522,17.450066,19
exacto,-89.038427,16.573695,19
exacto,-89.038421,17.441033,19
exacto,-89.03833199999998,16.564661,19
exacto,-89.03832099999998,17.431999,19
exacto,-89.03823699999998,16.555627,19
exacto,-89.03822099999998,17.422966,19
exacto,-89.03814199999998,16.546592,19
exacto,-89.03812,17.413933,19
exacto,-89.038047,16.537558,19
exacto,-89.03802,17.404899,19
exacto,-89.037952,16.528524,19
exacto,-89.03792,17.395866,19
exacto,-89.037857,16.51949,19
exacto,-89.03781999999998,17.386832,19
exacto,-89.037763,16.510456,19
exacto,-89.03771999999998,17.377799,19
exacto,-89.03766799999998,16.501421,19
exacto,-89.03762,17.368765,19
exacto,-89.03757299999998,16.492387,19
exacto,-89.03752,17.359732,19
exacto,-89.037479,16.483353,19
exacto,-89.03741999999998,17.350698,19
exacto,-89.037384,16.474319,19
exacto,-89.037321,17.341665,19
exacto,-89.03729,16.465284,19
exacto,-89.037221,17.332631,19
exacto,-89.03719499999998,16.45625,19
exacto,-89.037121,17.323598,19
exacto,-89.037101,16.447216,19
exacto,-89.03702199999998,17.314564,19
exacto,-89.037007,16.438182,19
exacto,-89.036922,17.305531,19
exacto,-89.036913,16.429147,19
exacto,-89.036823,17.296497,19
exacto,-89.03681899999998,16.420113,19
exacto,-89.036725,16.411079,19
exacto,-89.03672299999998,17.287464,19
exacto,-89.036631,16.402044,19
exacto,-89.036624,17.27843,19
exacto,-89.03653699999998,16.39301,19
exacto,-89.03652499999998,17.269397,19
exacto,-89.036443,16.383976,19
exacto,-89.03642499999998,17.260363,19
exacto,-89.036349,16.374941,19
exacto,-89.036326,17.251329,19
exacto,-89.03625499999998,16.365907,19
exacto,-89.03622699999998,17.242296,19
exacto,-89.036161,16.356873,19
exacto,-89.036128,17.233262,19
exacto,-89.036068,16.347838,19
exacto,-89.036029,17.224229,19
exacto,-89.03597399999998,16.338804,19
exacto,-89.03592999999998,17.215195,19
exacto,-89.035881,16.329769,19
exacto,-89.035831,17.206161,19
exacto,-89.035787,16.320735,19
exacto,-89.03573299999998,17.197128,19
exacto,-89.035694,16.311701,19
exacto,-89.035634,17.188094,19
exacto,-89.0356,16.302666,19
exacto,-89.03553499999998,17.17906,19
exacto,-89.03550699999998,16.293632,19
exacto,-89.035437,17.170027,19
exacto,-89.035414,16.284597,19
exacto,-89.03533799999998,17.160993,19
exacto,-89.03532099999998,16.275563,19
exacto,-89.035239,17.151959,19
exacto,-89.035227,16.266528,19
exacto,-89.035218,17.992153,19
exacto,-89.03514099999998,17.142926,19
exacto,-89.035134,16.257494,19
exacto,-89.035115,17.98312,19
exacto,-89.035043,17.133892,19
exacto,-89.035041,16.24846,19
exacto,-89.03501099999998,17.974087,19
exacto,-89.034948,16.239425,19
exacto,-89.03494399999998,17.124858,19
exacto,-89.034908,17.965054,19
exacto,-89.03485499999998,16.230391,19
exacto,-89.034846,17.115825,19
exacto,-89.03480399999998,17.956022,19
exacto,-89.034763,16.221356,19
exacto,-89.03474799999998,17.106791,19
exacto,-89.034701,17.946989,19
exacto,-89.03467,16.212322,19
exacto,-89.03465,17.097757,19
exacto,-89.034598,17.937956,19
exacto,-89.034577,16.203287,19
exacto,-89.034552,17.088724,19
exacto,-89.034495,17.928923,19
exacto,-89.034484,16.194253,19
exacto,-89.03445399999998,17.07969,19
exacto,-89.03439199999998,16.185218,19
exacto,-89.034391,17.91989,19
exacto,-89.034356,17.070656,19
exacto,-89.034299,16.176184,19
exacto,-89.034288,17.910857,19
exacto,-89.03425799999998,17.061622,19
exacto,-89.03420699999998,16.167149,19
exacto,-89.03418499999998,17.901824,19
exacto,-89.03416,17.052588,19
exacto,-89.034114,16.158114,19
exacto,-89.034082,17.892791,19
exacto,-89.034062,17.043555,19
exacto,-89.03402199999998,16.14908,19
exacto,-89.033979,17.883758,19
exacto,-89.03396399999998,17.034521,19
exacto,-89.03393,16.140045,19
exacto,-89.033876,17.874725,19
exacto,-89.033867,17.025487,19
exacto,-89.033837,16.131011,19
exacto,-89.03377399999998,17.865692,19
exacto,-89.033769,17.016453,19
exacto,-89.03374499999998,16.121976,19
exacto,-89.03367199999998,17.00742,19
exacto,-89.033671,17.856659,19
exacto,-89.033653,16.112942,19
exacto,-89.033574,16.998386,19
exacto,-89.033568,17.847625,19
exacto,-89.033561,16.103907,19
exacto,-89.033477,16.989352,19
exacto,-89.03346899999998,16.094872,19
exacto,-89.033466,17.838592,19
exacto,-89.03337899999998,16.980318,19
exacto,-89.033377,16.085838,19
exacto,-89.03336299999998,17.829559,19
exacto,-89.033285,16.076803,19
exacto,-89.033282,16.971284,19
exacto,-89.03326099999998,17.820526,19
exacto,-89.03319299999998,16.067769,19
exacto,-89.033185,16.96225,19
exacto,-89.033158,17.811493,19
exacto,-89.033102,16.058734,19
exacto,-89.033088,16.953216,19
exacto,-89.033056,17.80246,19
exacto,-89.03301,16.049699,19
exacto,-89.03299,16.944183,19
exacto,-89.032953,17.793427,19
exacto,-89.03291799999998,16.040665,19
exacto,-89.032893,16.935149,19
exacto,-89.03285099999998,17.784394,19
exacto,-89.03282699999998,16.03163,19
exacto,-89.032796,16.926115,19
exacto,-89.03274899999998,17.775361,19
exacto,-89.032735,16.022595,19
exacto,-89.03269899999998,16.917081,19
exacto,-89.03264699999998,17.766328,19
exacto,-89.032644,16.013561,19
exacto,-89.03260199999998,16.908047,19
exacto,-89.03255199999998,16.004526,19
exacto,-89.032545,17.757294,19
exacto,-89.032506,16.899013,19
exacto,-89.032461,15.995491,19
exacto,-89.032443,17.748261,19
exacto,-89.032409,16.889979,19
exacto,-89.032369,15.986457,19
exacto,-89.032341,17.739228,19
exacto,-89.032312,16.880945,19
exacto,-89.032278,15.977422,19
exacto,-89.032239,17.730195,19
exacto,-89.03221499999998,16.871911,19
exacto,-89.03218699999998,15.968387,19
exacto,-89.032137,17.721162,19
exacto,-89.03211899999998,16.862877,19
exacto,-89.03209599999998,15.959352,19
exacto,-89.03203499999998,17.712129,19
exacto,-89.032022,16.853843,19
exacto,-89.032005,15.950318,19
exacto,-89.031934,17.703095,19
exacto,-89.031926,16.844809,19
exacto,-89.031914,15.941283,19
exacto,-89.03183199999998,17.694062,19
exacto,-89.031829,16.835775,19
exacto,-89.031823,15.932248,19
exacto,-89.031733,16.826741,19
exacto,-89.031732,15.923213,19
exacto,-89.03172999999998,17.685029,19
exacto,-89.03164099999998,15.914179,19
exacto,-89.031637,16.817707,19
exacto,-89.03162899999998,17.675996,19
exacto,-89.031541,16.808673,19
exacto,-89.03152699999998,17.666963,19
exacto,-89.03144399999998,16.799639,19
exacto,-89.03142599999998,17.657929,19
exacto,-89.03134799999998,16.790605,19
exacto,-89.03132499999998,17.648896,19
exacto,-89.03125199999998,16.781571,19
exacto,-89.03122299999998,17.639863,19
exacto,-89.03115599999998,16.772537,19
exacto,-89.03112199999998,17.63083,19
exacto,-89.03105999999998,16.763503,19
exacto,-89.03102099999998,17.621796,19
exacto,-89.03096399999998,16.754469,19
exacto,-89.03091999999998,17.612763,19
exacto,-89.03086899999998,16.745435,19
exacto,-89.03081899999998,17.60373,19
exacto,-89.03077299999998,16.736401,19
exacto,-89.03071799999998,17.594696,19
exacto,-89.03067699999998,16.727367,19
exacto,-89.030617,17.585663,19
exacto,-89.030581,16.718333,19
exacto,-89.030516,17.57663,19
exacto,-89.03048599999998,16.709299,19
exacto,-89.030415,17.567596,19
exacto,-89.03038999999998,16.700265,19
exacto,-89.030315,17.558563,19
