xy_year_group_id,xy_group_id,lon,lat,year_ref,records,n_class_codes,n_class_group_codes,n_sources,country,country_code,has_thematic_conflict
SRC10_CRI_2021_A1__XYY__18ac536ce9d5,SRC10_CRI_2021_A1__XY__993a76ca9416,-85.711395,10.248137,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18aeb96f35d8,SRC10_CRI_2021_A1__XY__3f0cb484db07,-85.687813,10.555563,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18b19a84de6f,SRC10_CRI_2021_A1__XY__7a4f6bd55412,-85.452037,10.465275,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18b4452023c7,SRC10_CRI_2021_A1__XY__fbaad071ea94,-85.523978,10.496309,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18b4baf3258f,SRC10_CRI_2021_A1__XY__efd2f5dd7b93,-85.66514,10.225719,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18b57b719c49,SRC10_CRI_2021_A1__XY__6e7608d281d7,-85.504992,10.50002,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18b61b5d90b6,SRC10_CRI_2021_A1__XY__258d443180a6,-85.568024,10.436975,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18babd357e26,SRC10_CRI_2021_A1__XY__3747c4648bc5,-85.517309,10.427567,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18bf7d77aac4,SRC10_CRI_2021_A1__XY__cd2f545e49cc,-85.458917,10.15398,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18c63106cd4e,SRC10_CRI_2021_A1__XY__795adca931de,-85.664833,10.53201,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18c8f330624a,SRC10_CRI_2021_A1__XY__3e0da23a31f2,-85.198329,10.38186,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18db8fc0f5db,SRC10_CRI_2021_A1__XY__5fffc53bce94,-85.712971,10.304726,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18dcd9cb82cd,SRC10_CRI_2021_A1__XY__cd1fecf4d298,-85.228323,10.488754,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18df6f7032cc,SRC10_CRI_2021_A1__XY__e558fc93638f,-85.529823,10.396137,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18e184eaaedc,SRC10_CRI_2021_A1__XY__0c955fa07771,-85.810708,10.361513,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18e231405672,SRC10_CRI_2021_A1__XY__4071a38b658f,-85.567843,10.40078,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18e6c54161c9,SRC10_CRI_2021_A1__XY__0acfb9889413,-85.784317,10.510313,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18eaf455b7dc,SRC10_CRI_2021_A1__XY__d3c64d950e05,-85.290736,10.514298,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18eb421f35be,SRC10_CRI_2021_A1__XY__58266055b0f6,-85.56587,10.42854,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18eb5df8d7b5,SRC10_CRI_2021_A1__XY__df3d81296d5f,-85.577217,10.163045,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18f3bf94b740,SRC10_CRI_2021_A1__XY__cb082a7cc1e2,-85.241799,10.160868,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18f52c4be1b0,SRC10_CRI_2021_A1__XY__a26b70f7a929,-85.497844,10.329926,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18f66091f626,SRC10_CRI_2021_A1__XY__1326546788cf,-85.557474,10.438233,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18f749c6bdc1,SRC10_CRI_2021_A1__XY__6e0be7245e0c,-85.610695,10.523631,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__18f751e7cb0e,SRC10_CRI_2021_A1__XY__0e3d4d645c2f,-85.218892,10.393755,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1901121de5f1,SRC10_CRI_2021_A1__XY__4bb8f35ecb93,-85.551905,10.163166,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1901d03e5793,SRC10_CRI_2021_A1__XY__ffbc6eddd7e1,-85.715009,10.291445,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__190217015a1b,SRC10_CRI_2021_A1__XY__745523fe0731,-85.559639,10.449081,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__190267006d9d,SRC10_CRI_2021_A1__XY__d799772193b1,-85.261825,10.422645,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1902897347c7,SRC10_CRI_2021_A1__XY__0c26abff52dd,-85.209065,10.428882,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1907ddafbea5,SRC10_CRI_2021_A1__XY__9a0f21c879e8,-85.659225,10.521432,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1907dde0b47a,SRC10_CRI_2021_A1__XY__03051b4b04fe,-85.599077,10.423676,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__190c5013be8b,SRC10_CRI_2021_A1__XY__f8e2ae0933fb,-85.571162,10.4238,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__190fb0bec798,SRC10_CRI_2021_A1__XY__4ab91a948264,-85.252071,10.089633,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__190fd1f85e20,SRC10_CRI_2021_A1__XY__8e8db5ded2cc,-85.581416,10.261867,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__191527a1f16a,SRC10_CRI_2021_A1__XY__dd347edffaa7,-85.539562,10.228379,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1916267ca9a1,SRC10_CRI_2021_A1__XY__467fa914bc0a,-85.331,10.469149,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__191a9aa5ac81,SRC10_CRI_2021_A1__XY__ee629bfc8f8f,-85.481027,10.263934,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__191afb60eee3,SRC10_CRI_2021_A1__XY__79c9db13e542,-85.683404,10.300056,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__191bb99dcaff,SRC10_CRI_2021_A1__XY__97ebce86b7a9,-85.517697,10.507199,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__191c83e06900,SRC10_CRI_2021_A1__XY__e95aaf9b540d,-85.387689,10.159197,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__191da0e65348,SRC10_CRI_2021_A1__XY__afe830ee8541,-85.681351,10.310925,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19239be2c6e2,SRC10_CRI_2021_A1__XY__b4dde27a5255,-85.213346,10.479445,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1925b42a8e32,SRC10_CRI_2021_A1__XY__6b654ee04147,-85.47314,10.462765,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19269951f371,SRC10_CRI_2021_A1__XY__c1937e040442,-85.561781,10.455104,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__192dd9ecb423,SRC10_CRI_2021_A1__XY__e5382ec45038,-85.803359,10.397732,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__192e1f374cf6,SRC10_CRI_2021_A1__XY__7b3894421020,-85.590486,10.406581,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__192f83a664d3,SRC10_CRI_2021_A1__XY__84d7ce3115a3,-85.443336,10.409811,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19314f260477,SRC10_CRI_2021_A1__XY__b4b889fd6fe3,-85.465869,10.261297,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1935a250f36c,SRC10_CRI_2021_A1__XY__a91d8facd92b,-85.68857,10.508664,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1935efdae5cd,SRC10_CRI_2021_A1__XY__c73225e15fe8,-85.487662,10.408401,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__193a510c2984,SRC10_CRI_2021_A1__XY__58fb6b7eb9c1,-85.472698,10.368653,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__193cdb9336e9,SRC10_CRI_2021_A1__XY__0b57b414a469,-85.538311,10.300977,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19434550ec33,SRC10_CRI_2021_A1__XY__9447185760dd,-85.591595,10.257917,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__194397673b37,SRC10_CRI_2021_A1__XY__e5521fc96de7,-85.724789,10.535095,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__194398aac568,SRC10_CRI_2021_A1__XY__bab1530d9001,-85.473153,10.356292,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__194702fa4045,SRC10_CRI_2021_A1__XY__e94c662b90ca,-85.78266,10.411683,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19470629fdbd,SRC10_CRI_2021_A1__XY__ee20cd2a0466,-85.30544,10.247502,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__194855badaee,SRC10_CRI_2021_A1__XY__96e0f4e7d42b,-85.388618,10.448665,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1949c4502563,SRC10_CRI_2021_A1__XY__809a4ffc7043,-85.470706,10.394001,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1949f278be80,SRC10_CRI_2021_A1__XY__3f26c0a424e7,-85.792098,10.116096,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__194bd511675c,SRC10_CRI_2021_A1__XY__d32d6ff4bc53,-85.673849,10.48711,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__194e79ab9ec4,SRC10_CRI_2021_A1__XY__4eb68d52e89a,-85.471091,10.476047,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__194f64ac753b,SRC10_CRI_2021_A1__XY__e5d28d0e6a48,-85.378954,10.168766,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__195880ff43d5,SRC10_CRI_2021_A1__XY__ffd594935ca9,-85.690129,10.556591,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19591b185ee7,SRC10_CRI_2021_A1__XY__1db247cc535d,-85.456047,10.419406,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__195a090f06b0,SRC10_CRI_2021_A1__XY__580ee282e647,-85.79257,10.357824,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__195c86fb85f6,SRC10_CRI_2021_A1__XY__b0ac4618efd0,-85.254882,10.269421,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1962cc28b37b,SRC10_CRI_2021_A1__XY__990fb8442e33,-85.439058,10.397764,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19655df8c6c9,SRC10_CRI_2021_A1__XY__ba4c2b22b3c9,-85.694388,10.547779,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1965beb7331c,SRC10_CRI_2021_A1__XY__13ac8fa67088,-85.807382,10.174092,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19667265f2cd,SRC10_CRI_2021_A1__XY__678e65730982,-85.746879,10.362579,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1966bdaa11fc,SRC10_CRI_2021_A1__XY__5f58ae0a6e6d,-85.55333,10.44365,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1968b6347951,SRC10_CRI_2021_A1__XY__c8d4f071d6a8,-85.373802,10.440283,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__196e311ace14,SRC10_CRI_2021_A1__XY__f184b1e5d33b,-85.243963,10.50667,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__196f08dcea83,SRC10_CRI_2021_A1__XY__5a3ebd393c3f,-85.470796,10.413306,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1972d68104f2,SRC10_CRI_2021_A1__XY__3667caa4779f,-85.437318,10.478614,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1973172be247,SRC10_CRI_2021_A1__XY__76295f84fc7e,-85.587759,10.303011,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19731b3e003a,SRC10_CRI_2021_A1__XY__ea293da3a195,-85.58615,10.257845,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19756cd87809,SRC10_CRI_2021_A1__XY__a98936341d04,-85.773567,10.098119,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1975da976238,SRC10_CRI_2021_A1__XY__95a69aaf0987,-85.58462,10.37898,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1978676efeed,SRC10_CRI_2021_A1__XY__278cae0ca10a,-85.494047,10.419231,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19797d2e81ee,SRC10_CRI_2021_A1__XY__9cdf38e72608,-85.779832,10.186135,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__197a08cecaed,SRC10_CRI_2021_A1__XY__921fc1583722,-85.290227,10.137754,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__197ac51805db,SRC10_CRI_2021_A1__XY__dd4870814e4e,-85.236271,10.367236,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__197eeda8619c,SRC10_CRI_2021_A1__XY__ee91f4310e0c,-85.445765,10.478576,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1982d29625cd,SRC10_CRI_2021_A1__XY__37414925a294,-85.69143,10.535799,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1984feab31c4,SRC10_CRI_2021_A1__XY__bafd822d24c5,-85.196437,10.36999,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19938ab157fd,SRC10_CRI_2021_A1__XY__d1752283562f,-85.46598,10.285429,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19960b9a930b,SRC10_CRI_2021_A1__XY__9e519793afe7,-85.455138,10.117197,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19a1cf5d5098,SRC10_CRI_2021_A1__XY__2c5fc2ab7cd8,-85.250986,10.351492,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19a2519d2a73,SRC10_CRI_2021_A1__XY__3a2e07611d3f,-85.582339,10.257339,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19a2b367885f,SRC10_CRI_2021_A1__XY__caf2b94c1a2e,-85.464453,10.298181,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19a899c2ade6,SRC10_CRI_2021_A1__XY__3ceb644c6957,-85.540763,10.474511,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19a9e5d97398,SRC10_CRI_2021_A1__XY__61dfb94fb346,-85.209897,10.092204,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19adade7d628,SRC10_CRI_2021_A1__XY__b3deb294be62,-85.46472,10.133197,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19afeeccae6e,SRC10_CRI_2021_A1__XY__cb0e8a14eccf,-85.504262,10.347995,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19b148e95c53,SRC10_CRI_2021_A1__XY__c6c49df75994,-85.507004,10.479498,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19b2db84dd8c,SRC10_CRI_2021_A1__XY__5dede88ff27b,-85.210865,10.348025,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19bdbe8f1c27,SRC10_CRI_2021_A1__XY__205a39e8d3f2,-85.807841,10.246497,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19bf80417cee,SRC10_CRI_2021_A1__XY__40394e13bb98,-85.519461,10.436003,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19c07ca69f67,SRC10_CRI_2021_A1__XY__96b994a8f6c1,-85.434376,10.29643,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19c30837e849,SRC10_CRI_2021_A1__XY__99492d14e546,-85.466608,10.420564,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19c7ea216fdb,SRC10_CRI_2021_A1__XY__8aa5e6a7cf85,-85.773515,10.365484,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19c8187c23f7,SRC10_CRI_2021_A1__XY__9b0cc3b9fc98,-85.414108,10.482338,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19c8d020a206,SRC10_CRI_2021_A1__XY__abadb437bac0,-85.617149,10.546522,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19cd8e58a6d6,SRC10_CRI_2021_A1__XY__98fac8226b06,-85.1981,10.321525,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19cf7de303b0,SRC10_CRI_2021_A1__XY__693050c12f12,-85.48774,10.183499,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19d1ba1265ba,SRC10_CRI_2021_A1__XY__47c4872188a2,-85.340191,10.277714,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19df4b511301,SRC10_CRI_2021_A1__XY__8eb8935e3e03,-85.271288,10.501936,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19e6912cd7f4,SRC10_CRI_2021_A1__XY__9308d620e398,-85.24585,10.117411,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19e7d0f81279,SRC10_CRI_2021_A1__XY__48000e680472,-85.462532,10.451954,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19ee02852256,SRC10_CRI_2021_A1__XY__167dc76df40c,-85.215348,10.415584,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19f2d65c3e53,SRC10_CRI_2021_A1__XY__90f66c30085a,-85.562107,10.520255,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19f79b3b539d,SRC10_CRI_2021_A1__XY__dd2b9d4a05d2,-85.382803,10.287668,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19f8356419c3,SRC10_CRI_2021_A1__XY__c416d92413cf,-85.303052,10.479729,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19f8fda93609,SRC10_CRI_2021_A1__XY__3db9c8a75b05,-85.560009,10.464272,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19fa7d7a2123,SRC10_CRI_2021_A1__XY__f7b9b637cfc2,-85.494289,10.469906,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19fa8379f250,SRC10_CRI_2021_A1__XY__110e641b0234,-85.802598,10.167581,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__19fd0db90a36,SRC10_CRI_2021_A1__XY__5e06129159da,-85.304536,10.538313,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a0185bcb42e,SRC10_CRI_2021_A1__XY__53e978891678,-85.3991,10.117547,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a04e60afa86,SRC10_CRI_2021_A1__XY__bb7cdf4ca34e,-85.390593,10.198306,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a087674be98,SRC10_CRI_2021_A1__XY__2d725380a73a,-85.546532,10.35986,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a1023eca6de,SRC10_CRI_2021_A1__XY__f1bdcc8b18ae,-85.509352,10.301762,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a1208287e78,SRC10_CRI_2021_A1__XY__cd29aa4722c4,-85.470664,10.185819,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a159a1a9817,SRC10_CRI_2021_A1__XY__2194218c5013,-85.393989,10.230241,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a16d0e90114,SRC10_CRI_2021_A1__XY__2d55df729d1c,-85.37667,10.169079,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a1b91a56775,SRC10_CRI_2021_A1__XY__dfc588809ac7,-85.449686,10.413402,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a1ea4436c96,SRC10_CRI_2021_A1__XY__5edc5e1207f3,-85.583027,10.257521,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a20dada940f,SRC10_CRI_2021_A1__XY__b0bfe087c356,-85.287767,10.526276,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a25146766f7,SRC10_CRI_2021_A1__XY__af1c30e78e25,-85.275037,10.555327,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a25fb037108,SRC10_CRI_2021_A1__XY__63db8831c7db,-85.322956,10.399471,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a289b5c2186,SRC10_CRI_2021_A1__XY__3f7562f25b67,-85.399915,10.181191,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a2c9752a070,SRC10_CRI_2021_A1__XY__377c8279a145,-85.250013,10.102914,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a33944b7289,SRC10_CRI_2021_A1__XY__327b2897fcc1,-85.644824,10.511041,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a34f13ef1aa,SRC10_CRI_2021_A1__XY__58fb40ea0bb8,-85.438607,10.298824,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a356b182427,SRC10_CRI_2021_A1__XY__698ed4c93e38,-85.60878,10.48115,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a3b638e3bc2,SRC10_CRI_2021_A1__XY__47a00d8fd650,-85.627839,10.162797,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a3c4573a3e7,SRC10_CRI_2021_A1__XY__a7d19d151173,-85.659161,10.101108,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a3f810a3fab,SRC10_CRI_2021_A1__XY__33da51c18adb,-85.466428,10.381954,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a412c5862c2,SRC10_CRI_2021_A1__XY__896e1fa292a2,-85.495751,10.333556,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a42993960c9,SRC10_CRI_2021_A1__XY__db7a860bb165,-85.587887,10.260057,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a4933e11fb9,SRC10_CRI_2021_A1__XY__b27563830bfd,-85.562527,10.469794,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a498f38c438,SRC10_CRI_2021_A1__XY__3f0dbe3d18ef,-85.329622,10.477876,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a4cfd25ab54,SRC10_CRI_2021_A1__XY__b222fc56a169,-85.423592,10.244592,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a558858dac1,SRC10_CRI_2021_A1__XY__56ab696c7328,-85.454222,10.480951,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a5a7311b7d6,SRC10_CRI_2021_A1__XY__a0e76f6ab5b1,-85.261978,10.325042,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a5febd136a5,SRC10_CRI_2021_A1__XY__83add3ab2da0,-85.225217,10.23816,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a60d3713d16,SRC10_CRI_2021_A1__XY__7c7fa5991100,-85.5852,10.257681,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a6445f27cd6,SRC10_CRI_2021_A1__XY__a8eac8ee0205,-85.423078,10.128758,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a6df89fc308,SRC10_CRI_2021_A1__XY__aad73a49db33,-85.484155,10.200946,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a7283cc1270,SRC10_CRI_2021_A1__XY__c2c3b3df40d5,-85.64755,10.495688,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a77b0bd8776,SRC10_CRI_2021_A1__XY__c0e85e80cff0,-85.401254,10.44137,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a78548c5a76,SRC10_CRI_2021_A1__XY__cfced8a92d17,-85.534115,10.410595,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021_A1__XYY__1a7b82f09c2b,SRC10_CRI_2021_A1__XY__7b913e646eef,-85.388479,10.417293,2021,1,1,1,1,Costa Rica,CRI,0
