xy_group_id,n_extract_units_spectral,n_spectral_rows,spectral_severity_order_max,spectral_alert_count_sum,pct_extract_units_sin_alerta,pct_extract_units_alerta_baja,pct_extract_units_alerta_media,pct_extract_units_alerta_alta,pct_extract_units_baja_disponibilidad,pct_extract_units_sin_datos,pct_extract_units_revision_espectral,s2yr_months_obs_median,s2yr_obs_total_median,s2yr_obs_mean_median,s2yr_cloudprob_median,s2yr_ndvi_mean,s2yr_ndvi_median,s2yr_ndvi8a_mean,s2yr_ndvi8a_median,s2yr_ndre_mean,s2yr_ndre_median,spectral_alert_level_max,score_espectral
SRC15_PAN_2021__XY__671174a55e19,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,1.75,2.75,0.7982753901185444,0.791668401316978,0.8123443332605839,0.8040651905734142,0.5340447824421947,0.540514375320156,sin_alerta,100.0
SRC15_PAN_2021__XY__67163c96825c,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,2.0,3.5,0.8449500787439574,0.8791609075914434,0.8561223291319408,0.8897154297968864,0.6374963126717538,0.6738282936402298,sin_alerta,100.0
SRC15_PAN_2021__XY__671868d48a19,1,1,2,2,0.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,1.0,0.08333333333333333,16.0,0.6853244221665274,0.6853244221665274,0.7016895459345301,0.7016895459345301,0.5117260787992496,0.5117260787992496,media,15.0
SRC15_PAN_2021__XY__671b1d65f516,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,47.0,3.9166666666666665,3.0,0.8595700126715972,0.8799599733155437,0.8726145212038103,0.8928039691672649,0.629395212449693,0.650475586923468,sin_alerta,100.0
SRC15_PAN_2021__XY__671c5ec3f501,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,2.3333333333333335,4.75,0.7525667886665339,0.8153011761465963,0.7736567814807818,0.832865670701942,0.5521239465260696,0.5854295049481455,sin_alerta,100.0
SRC15_PAN_2021__XY__671cf392041f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,1.3333333333333333,4.0,0.779994694395446,0.7990556232208106,0.8006106456325973,0.8188508567142918,0.5675614016098132,0.5787435949989752,sin_alerta,100.0
SRC15_PAN_2021__XY__6726106b75d8,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,1.75,4.25,0.8319006540472004,0.8750754382930062,0.8404214053354326,0.8860133675851365,0.627057825043604,0.660685422850118,sin_alerta,100.0
SRC15_PAN_2021__XY__6726599e0dfc,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,2.1666666666666665,4.0,0.8459439804697062,0.8567600487210719,0.8589603396787484,0.8600333253987147,0.5822728950035514,0.5842572062084258,sin_alerta,100.0
SRC15_PAN_2021__XY__67276cacfb83,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,1.8333333333333333,4.0,0.7317182981530375,0.7074654216676757,0.7565488818895634,0.7395521999839058,0.5064182167584433,0.5042630155117567,sin_alerta,100.0
SRC15_PAN_2021__XY__672b2ed277a3,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,1.8333333333333333,14.75,0.20170594954221877,0.19404092096199094,0.2428306096907602,0.23746412682171794,0.16703681240867382,0.15705059587525866,sin_alerta,100.0
SRC15_PAN_2021__XY__6741b169d0b9,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30.0,2.5,7.0,0.8240632926576186,0.8463318384698821,0.8384881169601589,0.8586096832660796,0.5940403965727348,0.6007696007696007,sin_alerta,100.0
SRC15_PAN_2021__XY__67433d0a96b6,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,2.1666666666666665,1.5,0.7430317379192267,0.7688734030197445,0.7667869707825689,0.7920585161964472,0.4682290527269968,0.4801762114537445,sin_alerta,100.0
SRC15_PAN_2021__XY__6746fd9224ca,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,2.5833333333333335,4.25,0.8559617013614668,0.8656854256854256,0.8657481383187202,0.873873314074727,0.5610017391717048,0.5614160204067481,sin_alerta,100.0
SRC15_PAN_2021__XY__6749664ead8a,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,2.0,6.0,0.47211964137593276,0.4650455927051672,0.5078361261958021,0.5182881313759642,0.3597910038308455,0.3551601423487545,sin_alerta,100.0
SRC15_PAN_2021__XY__674e638744ad,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,2.5,15.5,0.4903003868085909,0.4502097903936576,0.528964373070979,0.5091653095026799,0.3827594892269899,0.38235180199628527,sin_alerta,100.0
SRC15_PAN_2021__XY__676115a3efa5,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,2.25,7.0,0.6612041382307466,0.672718585762064,0.6876950051985303,0.7021832431423772,0.4575609078970977,0.4499811249528123,sin_alerta,100.0
SRC15_PAN_2021__XY__6761c07547da,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,1.0833333333333333,4.0,0.7549692620655191,0.8178842880674826,0.7698094215123658,0.8285975538163799,0.5092328538391604,0.5515771519528837,sin_alerta,100.0
SRC15_PAN_2021__XY__676772c31b16,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,1.9166666666666667,4.0,0.8549535441077596,0.8554763122740896,0.867276453606346,0.8656884137289445,0.6268487162979186,0.6182658791924209,sin_alerta,100.0
SRC15_PAN_2021__XY__6768d7d8bb7f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,2.5833333333333335,5.5,0.834638687661633,0.8585164835164836,0.8508045109954862,0.8748227668624672,0.6128044996942017,0.641132745693469,sin_alerta,100.0
SRC15_PAN_2021__XY__676b32968e5b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,2.3333333333333335,4.0,0.6849208863157453,0.7653061224489797,0.71629020972409,0.8116157855547284,0.49304026460982975,0.5511604439959636,sin_alerta,100.0
SRC15_PAN_2021__XY__676d18813f38,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,1.5,3.0,0.5286640329433292,0.5059557842576712,0.5608646568894465,0.5698569157392688,0.36064180476617097,0.3671281488927472,sin_alerta,100.0
SRC15_PAN_2021__XY__6770264394f1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,32.0,2.6666666666666665,6.25,0.5112799614791346,0.4994145013376955,0.548868878790163,0.5354888426177361,0.35673380097989477,0.35205361686863346,sin_alerta,100.0
SRC15_PAN_2021__XY__6779e71c9889,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,2.0833333333333335,7.5,0.6581855008336784,0.6918486654665272,0.6847098733637396,0.7177036196453672,0.4614389980665237,0.4949074074681715,sin_alerta,100.0
SRC15_PAN_2021__XY__677e6b9a6497,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,1.8333333333333333,12.75,0.375220103289521,0.3795133548281229,0.39945330922632105,0.40130624346993676,0.2720291880453804,0.2638608502899073,sin_alerta,100.0
SRC15_PAN_2021__XY__6784464bbc34,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,1.5833333333333333,8.0,0.5367777445073214,0.46214755777612515,0.5657236442430197,0.4848206843165417,0.40410381304107057,0.3331602892470449,sin_alerta,100.0
SRC15_PAN_2021__XY__678739e344a3,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,2.0833333333333335,2.0,0.579320216773628,0.6476657209182356,0.6127395796180902,0.6852441613588109,0.39712195245338205,0.4308246958089229,sin_alerta,100.0
SRC15_PAN_2021__XY__67950a4094e1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,1.4166666666666667,7.0,0.7359308737144618,0.7574505753909707,0.7561622776715784,0.7721729490022172,0.5557262379464881,0.5695123326286118,sin_alerta,100.0
SRC15_PAN_2021__XY__67977e631b58,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,1.9166666666666667,2.0,0.8117005111504538,0.8050389922015595,0.8297644122964308,0.8355978260869565,0.5912284505277612,0.6001989060169071,sin_alerta,100.0
SRC15_PAN_2021__XY__67980a2c21e2,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,2.25,1.5,0.7790739872222071,0.8366847282384757,0.7926954979865884,0.8496991481312807,0.5406046854625021,0.5516254472915161,sin_alerta,100.0
SRC15_PAN_2021__XY__679875f98574,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,45.0,3.75,5.0,0.7655997828007599,0.7845294825995357,0.7908966570423269,0.8215306264159703,0.5476735431573994,0.5652898022655027,sin_alerta,100.0
SRC15_PAN_2021__XY__679f80467c73,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,2.0833333333333335,4.5,0.8261094954799224,0.8424220335027988,0.839916153147257,0.8556106941392785,0.5515481740348848,0.5497068464675,sin_alerta,100.0
SRC15_PAN_2021__XY__67a3b8a91e37,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,1.75,3.0,0.8075533921714895,0.8325169137834061,0.821371340350926,0.8450630243625549,0.5744567614354982,0.5929246587403776,sin_alerta,100.0
SRC15_PAN_2021__XY__67b09b4ac8c7,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,2.25,3.0,0.5804713544976454,0.6349479471627797,0.6180118816139433,0.6689098147897596,0.38945955515421515,0.4173917722830601,sin_alerta,100.0
SRC15_PAN_2021__XY__67b370296562,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,2.3333333333333335,3.0,0.5020326485123926,0.4969616908850726,0.5334615000965084,0.5280118988596926,0.3504296326209606,0.3446771378708552,sin_alerta,100.0
SRC15_PAN_2021__XY__67b8879cd3de,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,2.0833333333333335,4.0,0.8167622999123116,0.8477306131294726,0.8296314789978012,0.8579686678588513,0.5729830662623224,0.5923973891376288,sin_alerta,100.0
SRC15_PAN_2021__XY__67ba0d692f9f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,2.25,2.75,0.8510903425452788,0.8571180782565869,0.8624189890602318,0.8681076306332755,0.5605153053113539,0.5586918127441403,sin_alerta,100.0
SRC15_PAN_2021__XY__67ba51e04a0c,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,1.5833333333333333,9.0,0.8118780445335364,0.8345823384997672,0.8303355797049086,0.8500312340590949,0.6117190715380161,0.6136064649501973,sin_alerta,100.0
